,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.hr_20,attributes.in_game,attributes.is_live,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_display_name,attributes.stat_type,attributes.status,attributes.today,attributes.tv_channel,attributes.updated_at,relationships.duration.data.type,relationships.duration.data.id,relationships.game.data.type,relationships.game.data.id,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.score.data,relationships.stat_type.data.type,relationships.stat_type.data.id,relationships.stat_average.data.type,relationships.stat_average.data.id,attributes.trending_count,type_new_player,id_new_player,attributes.combo,attributes.display_name,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,relationships.league.data.type_new_player,relationships.league.data.id_new_player,relationships.team_data.data.type,relationships.team_data.data.id
45,projection,3969007,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,1.5,standard,Single Stat,353,True,2025-02-26T20:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T19:46:46-05:00,duration,11,game,49654,league,7,new_player,216747,projection_type,2,,stat_type,31,stat_average,80329,101453.0,new_player,216747,False,Josh Giddey,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,NBA,7.0,Josh Giddey,G,CHI,league,7,team,204
46,projection,3968916,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,16.5,standard,Single Stat,353,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T16:47:37-05:00,duration,11,game,49654,league,7,new_player,216747,projection_type,2,,stat_type,19,stat_average,75930,,new_player,216747,False,Josh Giddey,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,NBA,7.0,Josh Giddey,G,CHI,league,7,team,204
47,projection,3975338,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,14.5,standard,Single Stat,353,True,2025-02-26T20:10:00-05:00,FG Attempted,FG Attempted,pre_game,True,,2025-02-26T15:18:36-05:00,duration,11,game,49654,league,7,new_player,216747,projection_type,2,,stat_type,386,stat_average,85284,,new_player,216747,False,Josh Giddey,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,NBA,7.0,Josh Giddey,G,CHI,league,7,team,204
48,projection,3969011,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,31.5,standard,Single Stat,353,True,2025-02-26T20:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-26T19:27:34-05:00,duration,11,game,49654,league,7,new_player,216747,projection_type,2,,stat_type,106,stat_average,75931,,new_player,216747,False,Josh Giddey,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,NBA,7.0,Josh Giddey,G,CHI,league,7,team,204
49,projection,3975341,,2025-02-25T14:57:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,5.5,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,3-PT Attempted,3-PT Attempted,pre_game,True,,2025-02-26T15:02:35-05:00,duration,11,game,49654,league,7,new_player,188019,projection_type,2,,stat_type,392,stat_average,126888,,new_player,188019,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
50,projection,3968950,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,5.5,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T14:51:29-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,22,stat_average,106883,,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
51,projection,3968917,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,22.5,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T19:55:25-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,19,stat_average,106868,,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
52,projection,3969048,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,26.5,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-26T10:19:21-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,244,stat_average,106872,,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
53,projection,3969012,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,32.5,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-26T09:46:25-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,106,stat_average,106870,,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
54,projection,3975323,,2025-02-25T14:57:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,2.5,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,Free Throws Made,Free Throws Made,pre_game,True,,2025-02-26T15:01:54-05:00,duration,11,game,49654,league,7,new_player,188019,projection_type,2,,stat_type,68,stat_average,126884,,new_player,188019,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
55,projection,3975329,,2025-02-25T14:57:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,9.0,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,FG Made,FG Made,pre_game,True,,2025-02-26T14:59:55-05:00,duration,11,game,49654,league,7,new_player,188019,projection_type,2,,stat_type,117,stat_average,126885,,new_player,188019,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
56,projection,3975333,,2025-02-25T14:57:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,0.5,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,Dunks,Dunks,pre_game,True,,2025-02-26T14:59:51-05:00,duration,11,game,49654,league,7,new_player,188019,projection_type,2,,stat_type,385,stat_average,126887,,new_player,188019,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
57,projection,3969039,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,28.5,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-26T14:12:58-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,243,stat_average,106871,,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
58,projection,3969057,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,9.0,standard,Single Stat,354,True,2025-02-26T20:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-26T08:49:57-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,245,stat_average,106884,,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
59,projection,3973814,,2025-02-01T10:40:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,38.5,standard,Fantasy Score,354,True,2025-02-26T20:10:00-05:00,Fantasy Score,Fantasy Score,pre_game,True,,2025-02-26T11:27:51-05:00,duration,11,game,49654,league,7,new_player,188019,projection_type,1,,stat_type,14,stat_average,126800,,new_player,188019,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
60,projection,3969040,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,14.5,standard,Single Stat,355,True,2025-02-26T20:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-26T15:18:36-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,2,,stat_type,243,stat_average,77745,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
61,projection,3975330,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,3.5,standard,Single Stat,355,True,2025-02-26T20:10:00-05:00,FG Made,FG Made,pre_game,True,,2025-02-26T18:36:45-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,2,,stat_type,117,stat_average,107235,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
62,projection,3968918,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,10.5,standard,Single Stat,355,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T19:38:42-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,2,,stat_type,19,stat_average,77715,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
63,projection,3975342,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,7.5,standard,Single Stat,355,True,2025-02-26T20:10:00-05:00,3-PT Attempted,3-PT Attempted,pre_game,True,,2025-02-26T15:18:36-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,2,,stat_type,392,stat_average,106847,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
64,projection,3969013,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,18.5,standard,Single Stat,355,True,2025-02-26T20:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-26T15:18:37-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,2,,stat_type,106,stat_average,77733,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
65,projection,3969049,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,13.5,standard,Single Stat,355,True,2025-02-26T20:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-26T19:12:34-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,2,,stat_type,244,stat_average,77752,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
66,projection,3973815,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,23.5,standard,Fantasy Score,355,True,2025-02-26T20:10:00-05:00,Fantasy Score,Fantasy Score,pre_game,True,,2025-02-26T15:18:36-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,1,,stat_type,14,stat_average,107176,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
67,projection,3969058,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,8.0,standard,Single Stat,355,True,2025-02-26T20:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-26T19:11:07-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,2,,stat_type,245,stat_average,77756,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
68,projection,3968951,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,4.0,standard,Single Stat,355,True,2025-02-26T20:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T15:18:36-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,2,,stat_type,22,stat_average,77724,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
69,projection,3973816,,2025-02-01T10:40:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,24.5,standard,Fantasy Score,356,True,2025-02-26T20:10:00-05:00,Fantasy Score,Fantasy Score,pre_game,True,,2025-02-26T11:28:30-05:00,duration,11,game,49654,league,7,new_player,217539,projection_type,1,,stat_type,14,stat_average,91718,,new_player,217539,False,Kris Dunn,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,NBA,7.0,Kris Dunn,G,LAC,league,7,team,214
70,projection,3968919,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,7.5,standard,Single Stat,356,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T19:55:49-05:00,duration,11,game,49654,league,7,new_player,217539,projection_type,2,,stat_type,19,stat_average,82169,,new_player,217539,False,Kris Dunn,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,NBA,7.0,Kris Dunn,G,LAC,league,7,team,214
71,projection,3969014,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,16.0,standard,Single Stat,356,True,2025-02-26T20:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-26T10:18:47-05:00,duration,11,game,49654,league,7,new_player,217539,projection_type,2,,stat_type,106,stat_average,82217,,new_player,217539,False,Kris Dunn,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,NBA,7.0,Kris Dunn,G,LAC,league,7,team,214
72,projection,3969050,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,11.5,standard,Single Stat,356,True,2025-02-26T20:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-26T08:49:57-05:00,duration,11,game,49654,league,7,new_player,217539,projection_type,2,,stat_type,244,stat_average,91534,,new_player,217539,False,Kris Dunn,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,NBA,7.0,Kris Dunn,G,LAC,league,7,team,214
73,projection,3969041,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,12.0,standard,Single Stat,356,True,2025-02-26T20:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-26T08:49:57-05:00,duration,11,game,49654,league,7,new_player,217539,projection_type,2,,stat_type,243,stat_average,82983,,new_player,217539,False,Kris Dunn,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,NBA,7.0,Kris Dunn,G,LAC,league,7,team,214
74,projection,3968961,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,3.5,standard,Single Stat,356,True,2025-02-26T20:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T19:53:10-05:00,duration,11,game,49654,league,7,new_player,217539,projection_type,2,,stat_type,20,stat_average,81227,,new_player,217539,False,Kris Dunn,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,NBA,7.0,Kris Dunn,G,LAC,league,7,team,214
75,projection,3969059,,2025-02-25T02:20:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,8.0,standard,Single Stat,356,True,2025-02-26T20:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-26T08:49:57-05:00,duration,11,game,49654,league,7,new_player,217539,projection_type,2,,stat_type,245,stat_average,91572,,new_player,217539,False,Kris Dunn,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,NBA,7.0,Kris Dunn,G,LAC,league,7,team,214
76,projection,3975324,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,1.5,standard,Single Stat,357,True,2025-02-26T20:10:00-05:00,Free Throws Made,Free Throws Made,pre_game,True,,2025-02-26T18:36:44-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,68,stat_average,121284,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
77,projection,3975334,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,0.5,standard,Single Stat,357,True,2025-02-26T20:10:00-05:00,Dunks,Dunks,pre_game,True,,2025-02-26T15:18:37-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,385,stat_average,126172,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
78,projection,3975343,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,5.5,standard,Single Stat,357,True,2025-02-26T20:10:00-05:00,3-PT Attempted,3-PT Attempted,pre_game,True,,2025-02-26T15:18:37-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,392,stat_average,117472,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
79,projection,3973817,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,24.5,standard,Fantasy Score,357,True,2025-02-26T20:10:00-05:00,Fantasy Score,Fantasy Score,pre_game,True,,2025-02-26T16:03:16-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,1,,stat_type,14,stat_average,118535,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
80,projection,3969065,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,0.5,standard,Single Stat,357,True,2025-02-26T20:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-26T15:31:51-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,23,stat_average,117924,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
81,projection,3969066,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,1.5,standard,Single Stat,357,True,2025-02-26T20:10:00-05:00,Blks+Stls,Blks+Stls,pre_game,True,,2025-02-26T15:18:37-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,105,stat_average,118795,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
82,projection,3968920,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,14.0,standard,Single Stat,357,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T18:48:52-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,19,stat_average,99229,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
83,projection,3969042,,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,19.5,standard,Single Stat,357,True,2025-02-26T20:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-26T18:23:48-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,243,stat_average,113206,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
